"Step","cosmic-sweep-11 - Average Weighted Test Accuracy","cosmic-sweep-11 - Average Weighted Test Accuracy__MIN","cosmic-sweep-11 - Average Weighted Test Accuracy__MAX","rosy-sweep-10 - Average Weighted Test Accuracy","rosy-sweep-10 - Average Weighted Test Accuracy__MIN","rosy-sweep-10 - Average Weighted Test Accuracy__MAX","crisp-sweep-9 - Average Weighted Test Accuracy","crisp-sweep-9 - Average Weighted Test Accuracy__MIN","crisp-sweep-9 - Average Weighted Test Accuracy__MAX","zany-sweep-8 - Average Weighted Test Accuracy","zany-sweep-8 - Average Weighted Test Accuracy__MIN","zany-sweep-8 - Average Weighted Test Accuracy__MAX","celestial-sweep-7 - Average Weighted Test Accuracy","celestial-sweep-7 - Average Weighted Test Accuracy__MIN","celestial-sweep-7 - Average Weighted Test Accuracy__MAX","giddy-sweep-6 - Average Weighted Test Accuracy","giddy-sweep-6 - Average Weighted Test Accuracy__MIN","giddy-sweep-6 - Average Weighted Test Accuracy__MAX","generous-sweep-5 - Average Weighted Test Accuracy","generous-sweep-5 - Average Weighted Test Accuracy__MIN","generous-sweep-5 - Average Weighted Test Accuracy__MAX","fearless-sweep-4 - Average Weighted Test Accuracy","fearless-sweep-4 - Average Weighted Test Accuracy__MIN","fearless-sweep-4 - Average Weighted Test Accuracy__MAX","treasured-sweep-3 - Average Weighted Test Accuracy","treasured-sweep-3 - Average Weighted Test Accuracy__MIN","treasured-sweep-3 - Average Weighted Test Accuracy__MAX","silver-sweep-2 - Average Weighted Test Accuracy","silver-sweep-2 - Average Weighted Test Accuracy__MIN","silver-sweep-2 - Average Weighted Test Accuracy__MAX","resilient-sweep-1 - Average Weighted Test Accuracy","resilient-sweep-1 - Average Weighted Test Accuracy__MIN","resilient-sweep-1 - Average Weighted Test Accuracy__MAX"
"248","0.7565","0.7565","0.7565","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7565","0.7565","0.7565","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.762","0.762","0.762"
"249","0.756","0.756","0.756","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.762","0.762","0.762"
"250","0.7565","0.7565","0.7565","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7595","0.7595","0.7595","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"251","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7585","0.7585","0.7585","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7595","0.7595","0.7595","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"252","0.7565","0.7565","0.7565","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7585","0.7585","0.7585","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7625","0.7625","0.7625"
"253","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.757","0.757","0.757","0.7555","0.7555","0.7555","0.755","0.755","0.755","0.7595","0.7595","0.7595","0.7625","0.7625","0.7625"
"254","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7585","0.7585","0.7585","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7595","0.7595","0.7595","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"255","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.757","0.757","0.757","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.755","0.755","0.755","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7625","0.7625","0.7625"
"256","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7585","0.7585","0.7585","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"257","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7585","0.7585","0.7585","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.757","0.757","0.757","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7595","0.7595","0.7595","0.7625","0.7625","0.7625"
"258","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7625","0.7625","0.7625"
"259","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.759","0.759","0.759","0.758","0.758","0.758","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.755","0.755","0.755","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"260","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.759","0.759","0.759","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7595","0.7595","0.7595","0.7625","0.7625","0.7625"
"261","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7625","0.7625","0.7625"
"262","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7575","0.7575","0.7575","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.758","0.758","0.758","0.757","0.757","0.757","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"263","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7585","0.7585","0.7585","0.757","0.757","0.757","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"264","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.757","0.757","0.757","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7585","0.7585","0.7585","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"265","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.758","0.758","0.758","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.76","0.76","0.76","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"266","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.757","0.757","0.757","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.76","0.76","0.76","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"267","0.756","0.756","0.756","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.757","0.757","0.757","0.758","0.758","0.758","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"268","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.757","0.757","0.757","0.758","0.758","0.758","0.758","0.758","0.758","0.757","0.757","0.757","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.755","0.755","0.755","0.76","0.76","0.76","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"269","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.757","0.757","0.757","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.76","0.76","0.76","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"270","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.76","0.76","0.76","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"271","0.756","0.756","0.756","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.757","0.757","0.757","0.7555","0.7555","0.7555","0.755","0.755","0.755","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"272","0.756","0.756","0.756","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.757","0.757","0.757","0.7555","0.7555","0.7555","0.755","0.755","0.755","0.76","0.76","0.76","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"273","0.756","0.756","0.756","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.758","0.758","0.758","0.758","0.758","0.758","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"274","0.756","0.756","0.756","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.758","0.758","0.758","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.76","0.76","0.76","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"275","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.758","0.758","0.758","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.76","0.76","0.76","0.7625","0.7625","0.7625"
"276","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.757","0.757","0.757","0.7555","0.7555","0.7555","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"277","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.758","0.758","0.758","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
