"Step","laced-sweep-11 - Average Weighted Test Accuracy","laced-sweep-11 - Average Weighted Test Accuracy__MIN","laced-sweep-11 - Average Weighted Test Accuracy__MAX","magic-sweep-10 - Average Weighted Test Accuracy","magic-sweep-10 - Average Weighted Test Accuracy__MIN","magic-sweep-10 - Average Weighted Test Accuracy__MAX","wandering-sweep-9 - Average Weighted Test Accuracy","wandering-sweep-9 - Average Weighted Test Accuracy__MIN","wandering-sweep-9 - Average Weighted Test Accuracy__MAX","glowing-sweep-8 - Average Weighted Test Accuracy","glowing-sweep-8 - Average Weighted Test Accuracy__MIN","glowing-sweep-8 - Average Weighted Test Accuracy__MAX","lucky-sweep-7 - Average Weighted Test Accuracy","lucky-sweep-7 - Average Weighted Test Accuracy__MIN","lucky-sweep-7 - Average Weighted Test Accuracy__MAX","swept-sweep-6 - Average Weighted Test Accuracy","swept-sweep-6 - Average Weighted Test Accuracy__MIN","swept-sweep-6 - Average Weighted Test Accuracy__MAX","proud-sweep-5 - Average Weighted Test Accuracy","proud-sweep-5 - Average Weighted Test Accuracy__MIN","proud-sweep-5 - Average Weighted Test Accuracy__MAX","whole-sweep-4 - Average Weighted Test Accuracy","whole-sweep-4 - Average Weighted Test Accuracy__MIN","whole-sweep-4 - Average Weighted Test Accuracy__MAX","zany-sweep-3 - Average Weighted Test Accuracy","zany-sweep-3 - Average Weighted Test Accuracy__MIN","zany-sweep-3 - Average Weighted Test Accuracy__MAX","northern-sweep-2 - Average Weighted Test Accuracy","northern-sweep-2 - Average Weighted Test Accuracy__MIN","northern-sweep-2 - Average Weighted Test Accuracy__MAX","dry-sweep-1 - Average Weighted Test Accuracy","dry-sweep-1 - Average Weighted Test Accuracy__MIN","dry-sweep-1 - Average Weighted Test Accuracy__MAX"
"37","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7625","0.7625","0.7625","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7595","0.7595","0.7595","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.761","0.761","0.761"
"38","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7615","0.7615","0.7615","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.762","0.762","0.762","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.762","0.762","0.762","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.761","0.761","0.761"
"39","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7605","0.7605","0.7605","0.7635","0.7635","0.7635","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7625","0.7625","0.7625","0.7615","0.7615","0.7615","0.7635","0.7635","0.7635","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.764","0.764","0.764","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"40","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.762","0.762","0.762","0.7606666666666667","0.7606666666666667","0.7606666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7625","0.7625","0.7625","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7645","0.7645","0.7645","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"41","0.766","0.766","0.766","0.7625","0.7625","0.7625","0.7606666666666667","0.7606666666666667","0.7606666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.763","0.763","0.763","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7645","0.7645","0.7645","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"42","0.7665","0.7665","0.7665","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7608333333333334","0.7608333333333334","0.7608333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.763","0.763","0.763","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"43","0.766","0.766","0.766","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.761","0.761","0.761","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.762","0.762","0.762","0.7635","0.7635","0.7635","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7595","0.7595","0.7595","0.764","0.764","0.764","0.7606666666666667","0.7606666666666667","0.7606666666666667"
"44","0.7665","0.7665","0.7665","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7606666666666667","0.7606666666666667","0.7606666666666667","0.764","0.764","0.764","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7635","0.7635","0.7635","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"45","0.7665","0.7665","0.7665","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.761","0.761","0.761","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7635","0.7635","0.7635","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"46","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7635","0.7635","0.7635","0.7625","0.7625","0.7625","0.7635","0.7635","0.7635","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.762","0.762","0.762"
"47","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7605","0.7605","0.7605","0.7635","0.7635","0.7635","0.7625","0.7625","0.7625","0.7635","0.7635","0.7635","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.763","0.763","0.763","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7645","0.7645","0.7645","0.7615","0.7615","0.7615"
"48","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.761","0.761","0.761","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"49","0.7665","0.7665","0.7665","0.762","0.762","0.762","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.763","0.763","0.763","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7625","0.7625","0.7625","0.764","0.764","0.764","0.759","0.759","0.759","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"50","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7608333333333334","0.7608333333333334","0.7608333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7645","0.7645","0.7645","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"51","0.766","0.766","0.766","0.762","0.762","0.762","0.7605","0.7605","0.7605","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7615","0.7615","0.7615"
"52","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.761","0.761","0.761","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.765","0.765","0.765","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7645","0.7645","0.7645","0.762","0.762","0.762"
"53","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.763","0.763","0.763","0.762","0.762","0.762","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.762","0.762","0.762"
"54","0.766","0.766","0.766","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.763","0.763","0.763","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.765","0.765","0.765","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7645","0.7645","0.7645","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"55","0.7655","0.7655","0.7655","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7645","0.7645","0.7645","0.7595","0.7595","0.7595","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667"
"56","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.762","0.762","0.762","0.7608333333333334","0.7608333333333334","0.7608333333333334","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.7645","0.7645","0.7645","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7615","0.7615","0.7615"
"57","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7615","0.7615","0.7615","0.7608333333333334","0.7608333333333334","0.7608333333333334","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.763","0.763","0.763","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7645","0.7645","0.7645","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"58","0.766","0.766","0.766","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.762","0.762","0.762","0.7635","0.7635","0.7635","0.762","0.762","0.762","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7615","0.7615","0.7615"
"59","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.765","0.765","0.765","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667"
"60","0.766","0.766","0.766","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7615","0.7615","0.7615","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.762","0.762","0.762","0.7635","0.7635","0.7635","0.7615","0.7615","0.7615","0.7645","0.7645","0.7645","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.765","0.765","0.765","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"61","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7645","0.7645","0.7645","0.7615","0.7615","0.7615","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7615","0.7615","0.7615","0.7645","0.7645","0.7645","0.7605","0.7605","0.7605","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7615","0.7615","0.7615"
"62","0.766","0.766","0.766","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.761","0.761","0.761","0.764","0.764","0.764","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7615","0.7615","0.7615","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"63","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.762","0.762","0.762","0.761","0.761","0.761","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7605","0.7605","0.7605","0.7645","0.7645","0.7645","0.7616666666666667","0.7616666666666667","0.7616666666666667"
"64","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.762","0.762","0.762","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.764","0.764","0.764","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7635","0.7635","0.7635","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7606666666666667","0.7606666666666667","0.7606666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"65","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7635","0.7635","0.7635","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.765","0.765","0.765","0.7615","0.7615","0.7615"
"66","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7615","0.7615","0.7615","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.762","0.762","0.762","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7608333333333334","0.7608333333333334","0.7608333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"67","0.766","0.766","0.766","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7615","0.7615","0.7615","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.761","0.761","0.761","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.762","0.762","0.762"
"68","0.766","0.766","0.766","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7615","0.7615","0.7615","0.765","0.765","0.765","0.761","0.761","0.761","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"69","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7615","0.7615","0.7615","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7615","0.7615","0.7615","0.763","0.763","0.763","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7645","0.7645","0.7645","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"70","0.766","0.766","0.766","0.7615","0.7615","0.7615","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.764","0.764","0.764","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7615","0.7615","0.7615","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"71","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.762","0.762","0.762","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7645","0.7645","0.7645","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.763","0.763","0.763","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.765","0.765","0.765","0.7605","0.7605","0.7605","0.765","0.765","0.765","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"72","0.766","0.766","0.766","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7615","0.7615","0.7615","0.7645","0.7645","0.7645","0.7606666666666667","0.7606666666666667","0.7606666666666667","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"73","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7615","0.7615","0.7615","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.764","0.764","0.764","0.7615","0.7615","0.7615","0.7635","0.7635","0.7635","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.765","0.765","0.765","0.7608333333333334","0.7608333333333334","0.7608333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"74","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7635","0.7635","0.7635","0.762","0.762","0.762","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.761","0.761","0.761","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"75","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7635","0.7635","0.7635","0.7615","0.7615","0.7615","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.761","0.761","0.761","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"76","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7615","0.7615","0.7615","0.762","0.762","0.762","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.762","0.762","0.762","0.7651666666666667","0.7651666666666667","0.7651666666666667","0.7606666666666667","0.7606666666666667","0.7606666666666667","0.7645","0.7645","0.7645","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"77","0.7653333333333333","0.7653333333333333","0.7653333333333333","0.7613333333333333","0.7613333333333333","0.7613333333333333","0.762","0.762","0.762","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7635","0.7635","0.7635","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.765","0.765","0.765","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7645","0.7645","0.7645","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"78","0.7655","0.7655","0.7655","0.7615","0.7615","0.7615","0.7618333333333334","0.7618333333333334","0.7618333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.762","0.762","0.762","0.765","0.765","0.765","0.7611666666666667","0.7611666666666667","0.7611666666666667","0.7645","0.7645","0.7645","0.7626666666666667","0.7626666666666667","0.7626666666666667"
