"Step","vocal-sweep-11 - Average Weighted Test Accuracy","vocal-sweep-11 - Average Weighted Test Accuracy__MIN","vocal-sweep-11 - Average Weighted Test Accuracy__MAX","summer-sweep-10 - Average Weighted Test Accuracy","summer-sweep-10 - Average Weighted Test Accuracy__MIN","summer-sweep-10 - Average Weighted Test Accuracy__MAX","major-sweep-9 - Average Weighted Test Accuracy","major-sweep-9 - Average Weighted Test Accuracy__MIN","major-sweep-9 - Average Weighted Test Accuracy__MAX","solar-sweep-8 - Average Weighted Test Accuracy","solar-sweep-8 - Average Weighted Test Accuracy__MIN","solar-sweep-8 - Average Weighted Test Accuracy__MAX","usual-sweep-7 - Average Weighted Test Accuracy","usual-sweep-7 - Average Weighted Test Accuracy__MIN","usual-sweep-7 - Average Weighted Test Accuracy__MAX","sandy-sweep-6 - Average Weighted Test Accuracy","sandy-sweep-6 - Average Weighted Test Accuracy__MIN","sandy-sweep-6 - Average Weighted Test Accuracy__MAX","autumn-sweep-5 - Average Weighted Test Accuracy","autumn-sweep-5 - Average Weighted Test Accuracy__MIN","autumn-sweep-5 - Average Weighted Test Accuracy__MAX","lively-sweep-4 - Average Weighted Test Accuracy","lively-sweep-4 - Average Weighted Test Accuracy__MIN","lively-sweep-4 - Average Weighted Test Accuracy__MAX","lunar-sweep-3 - Average Weighted Test Accuracy","lunar-sweep-3 - Average Weighted Test Accuracy__MIN","lunar-sweep-3 - Average Weighted Test Accuracy__MAX","treasured-sweep-2 - Average Weighted Test Accuracy","treasured-sweep-2 - Average Weighted Test Accuracy__MIN","treasured-sweep-2 - Average Weighted Test Accuracy__MAX","sweepy-sweep-1 - Average Weighted Test Accuracy","sweepy-sweep-1 - Average Weighted Test Accuracy__MIN","sweepy-sweep-1 - Average Weighted Test Accuracy__MAX"
"30","0.46329188729198184","0.46329188729198184","0.46329188729198184","0.46410741301059","0.46410741301059","0.46410741301059","0.4635590015128593","0.4635590015128593","0.4635590015128593","0.46319496974281393","0.46319496974281393","0.46319496974281393","0.4641286875945537","0.4641286875945537","0.4641286875945537","0.4638663010590015","0.4638663010590015","0.4638663010590015","0.46380247730711044","0.46380247730711044","0.46380247730711044","0.4640506807866868","0.4640506807866868","0.4640506807866868","0.4653082450832073","0.4653082450832073","0.4653082450832073","0.4640861384266263","0.4640861384266263","0.4640861384266263","0.46467709909228444","0.46467709909228444","0.46467709909228444"
"31","0.4648354765506808","0.4648354765506808","0.4648354765506808","0.46519950832072615","0.46519950832072615","0.46519950832072615","0.4650765885022693","0.4650765885022693","0.4650765885022693","0.46450217473524963","0.46450217473524963","0.46450217473524963","0.46561081694402423","0.46561081694402423","0.46561081694402423","0.4658164712556732","0.4658164712556732","0.4658164712556732","0.4651498676248109","0.4651498676248109","0.4651498676248109","0.4649867624810893","0.4649867624810893","0.4649867624810893","0.4658093797276853","0.4658093797276853","0.4658093797276853","0.46491348335854765","0.46491348335854765","0.46491348335854765","0.4653838880484115","0.4653838880484115","0.4653838880484115"
"32","0.466017397881997","0.466017397881997","0.466017397881997","0.46659417549167925","0.46659417549167925","0.46659417549167925","0.466750189107413","0.466750189107413","0.466750189107413","0.46560608925869895","0.46560608925869895","0.46560608925869895","0.4668092851739788","0.4668092851739788","0.4668092851739788","0.4670409417549168","0.4670409417549168","0.4670409417549168","0.46578101361573376","0.46578101361573376","0.46578101361573376","0.4668471066565809","0.4668471066565809","0.4668471066565809","0.4676720877458396","0.4676720877458396","0.4676720877458396","0.4665138048411498","0.4665138048411498","0.4665138048411498","0.4667572806354009","0.4667572806354009","0.4667572806354009"
"33","0.4676862708018154","0.4676862708018154","0.4676862708018154","0.4676980900151286","0.4676980900151286","0.4676980900151286","0.4677193645990923","0.4677193645990923","0.4677193645990923","0.4671685892586989","0.4671685892586989","0.4671685892586989","0.4680786686838124","0.4680786686838124","0.4680786686838124","0.4680266641452345","0.4680266641452345","0.4680266641452345","0.46724423222390316","0.46724423222390316","0.46724423222390316","0.4681732223903177","0.4681732223903177","0.4681732223903177","0.4686625378214826","0.4686625378214826","0.4686625378214826","0.4678375567322239","0.4678375567322239","0.4678375567322239","0.4690289334341906","0.4690289334341906","0.4690289334341906"
"34","0.46870981467473527","0.46870981467473527","0.46870981467473527","0.46896747352496215","0.46896747352496215","0.46896747352496215","0.4687003593040847","0.4687003593040847","0.4687003593040847","0.4677666414523449","0.4677666414523449","0.4677666414523449","0.4693196860816944","0.4693196860816944","0.4693196860816944","0.469026569591528","0.469026569591528","0.469026569591528","0.468107034795764","0.468107034795764","0.468107034795764","0.4691802193645991","0.4691802193645991","0.4691802193645991","0.4693906013615734","0.4693906013615734","0.4693906013615734","0.46889892208774586","0.46889892208774586","0.46889892208774586","0.4701399394856278","0.4701399394856278","0.4701399394856278"
"35","0.4698113653555219","0.4698113653555219","0.4698113653555219","0.47031013615733736","0.47031013615733736","0.47031013615733736","0.47049451588502267","0.47049451588502267","0.47049451588502267","0.46955843419062027","0.46955843419062027","0.46955843419062027","0.4702841338880484","0.4702841338880484","0.4702841338880484","0.4707025340393343","0.4707025340393343","0.4707025340393343","0.46969790090771557","0.46969790090771557","0.46969790090771557","0.4705985249621785","0.4705985249621785","0.4705985249621785","0.4705205181543117","0.4705205181543117","0.4705205181543117","0.4702439485627837","0.4702439485627837","0.4702439485627837","0.4718726361573374","0.4718726361573374","0.4718726361573374"
"36","0.4714045953101362","0.4714045953101362","0.4714045953101362","0.4713785930408472","0.4713785930408472","0.4713785930408472","0.47151569591527986","0.47151569591527986","0.47151569591527986","0.4700099281391831","0.4700099281391831","0.4700099281391831","0.4714447806354009","0.4714447806354009","0.4714447806354009","0.47196482602118","0.47196482602118","0.47196482602118","0.47035504916792736","0.47035504916792736","0.47035504916792736","0.4710429273827534","0.4710429273827534","0.4710429273827534","0.47180644856278364","0.47180644856278364","0.47180644856278364","0.470955465204236","0.470955465204236","0.470955465204236","0.47239031770045387","0.47239031770045387","0.47239031770045387"
"37","0.4728441754916793","0.4728441754916793","0.4728441754916793","0.47248959909228444","0.47248959909228444","0.47248959909228444","0.4729340015128593","0.4729340015128593","0.4729340015128593","0.4719175491679274","0.4719175491679274","0.4719175491679274","0.4726172465960666","0.4726172465960666","0.4726172465960666","0.47250141830559755","0.47250141830559755","0.47250141830559755","0.47225085098335856","0.47225085098335856","0.47225085098335856","0.47255815052950073","0.47255815052950073","0.47255815052950073","0.47329566944024204","0.47329566944024204","0.47329566944024204","0.4731018343419062","0.4731018343419062","0.4731018343419062","0.4735178706505295","0.4735178706505295","0.4735178706505295"
"38","0.47390081316187593","0.47390081316187593","0.47390081316187593","0.4733074886535552","0.4733074886535552","0.4733074886535552","0.47393863464447805","0.47393863464447805","0.47393863464447805","0.47304746596066566","0.47304746596066566","0.47304746596066566","0.47364551815431166","0.47364551815431166","0.47364551815431166","0.4740568267776097","0.4740568267776097","0.4740568267776097","0.4731372919818457","0.4731372919818457","0.4731372919818457","0.4739055408472012","0.4739055408472012","0.4739055408472012","0.47408282904689864","0.47408282904689864","0.47408282904689864","0.47314911119515884","0.47314911119515884","0.47314911119515884","0.47477070726172466","0.47477070726172466","0.47477070726172466"
"39","0.4746477874432678","0.4746477874432678","0.4746477874432678","0.47478489031770044","0.47478489031770044","0.47478489031770044","0.4748959909228442","0.4748959909228442","0.4748959909228442","0.4740520990922844","0.4740520990922844","0.4740520990922844","0.4750354576399395","0.4750354576399395","0.4750354576399395","0.4743924924357035","0.4743924924357035","0.4743924924357035","0.4743664901664145","0.4743664901664145","0.4743664901664145","0.4745768721633888","0.4745768721633888","0.4745768721633888","0.4749409039334342","0.4749409039334342","0.4749409039334342","0.4747565242057489","0.4747565242057489","0.4747565242057489","0.4758226172465961","0.4758226172465961","0.4758226172465961"
"40","0.4758533472012103","0.4758533472012103","0.4758533472012103","0.4753427571860817","0.4753427571860817","0.4753427571860817","0.475964447806354","0.475964447806354","0.475964447806354","0.4749432677760968","0.4749432677760968","0.4749432677760968","0.47556023071104386","0.47556023071104386","0.47556023071104386","0.4757375189107413","0.4757375189107413","0.4757375189107413","0.4750283661119516","0.4750283661119516","0.4750283661119516","0.4761488275340393","0.4761488275340393","0.4761488275340393","0.47669723903177","0.47669723903177","0.47669723903177","0.4758178895612708","0.4758178895612708","0.4758178895612708","0.4765034039334342","0.4765034039334342","0.4765034039334342"
"41","0.4766948751891074","0.4766948751891074","0.4766948751891074","0.4766925113464448","0.4766925113464448","0.4766925113464448","0.47728110816944025","0.47728110816944025","0.47728110816944025","0.4760140885022693","0.4760140885022693","0.4760140885022693","0.47686270801815434","0.47686270801815434","0.47686270801815434","0.47691707639939485","0.47691707639939485","0.47691707639939485","0.4764253971255673","0.4764253971255673","0.4764253971255673","0.47640412254160364","0.47640412254160364","0.47640412254160364","0.4774607602118003","0.4774607602118003","0.4774607602118003","0.4766617813918306","0.4766617813918306","0.4766617813918306","0.4777893343419062","0.4777893343419062","0.4777893343419062"
"42","0.47704236006051437","0.47704236006051437","0.47704236006051437","0.4775789523449319","0.4775789523449319","0.4775789523449319","0.47734729576399393","0.47734729576399393","0.47734729576399393","0.4769643532526475","0.4769643532526475","0.4769643532526475","0.47803281013615734","0.47803281013615734","0.47803281013615734","0.4777727874432678","0.4777727874432678","0.4777727874432678","0.4770281770045386","0.4770281770045386","0.4770281770045386","0.47761204614220876","0.47761204614220876","0.47761204614220876","0.47797607791225416","0.47797607791225416","0.47797607791225416","0.4776380484114977","0.4776380484114977","0.4776380484114977","0.47872541603630864","0.47872541603630864","0.47872541603630864"
"43","0.4784701210287443","0.4784701210287443","0.4784701210287443","0.47827392208774583","0.47827392208774583","0.47827392208774583","0.47882233358547655","0.47882233358547655","0.47882233358547655","0.4776782337367625","0.4776782337367625","0.4776782337367625","0.4789830748865356","0.4789830748865356","0.4789830748865356","0.4781770045385779","0.4781770045385779","0.4781770045385779","0.47816754916792736","0.47816754916792736","0.47816754916792736","0.4786639561270802","0.4786639561270802","0.4786639561270802","0.47924073373676246","0.47924073373676246","0.47924073373676246","0.4786355900151286","0.4786355900151286","0.4786355900151286","0.4794038388804841","0.4794038388804841","0.4794038388804841"
"44","0.4796378593040847","0.4796378593040847","0.4796378593040847","0.47942038577912255","0.47942038577912255","0.47942038577912255","0.47968986384266266","0.47968986384266266","0.47968986384266266","0.47877978441754915","0.47877978441754915","0.47877978441754915","0.4798056921331316","0.4798056921331316","0.4798056921331316","0.4795456694402421","0.4795456694402421","0.4795456694402421","0.4790374432677761","0.4790374432677761","0.4790374432677761","0.4789405257186082","0.4789405257186082","0.4789405257186082","0.4799357034795764","0.4799357034795764","0.4799357034795764","0.479295102118003","0.479295102118003","0.479295102118003","0.48027609682299544","0.48027609682299544","0.48027609682299544"
"45","0.4800397125567322","0.4800397125567322","0.4800397125567322","0.48011771936459907","0.48011771936459907","0.48011771936459907","0.48058576021180033","0.48058576021180033","0.48058576021180033","0.47998534417549166","0.47998534417549166","0.47998534417549166","0.48055266641452343","0.48055266641452343","0.48055266641452343","0.48073468229954613","0.48073468229954613","0.48073468229954613","0.47993806732223904","0.47993806732223904","0.47993806732223904","0.48044629349470497","0.48044629349470497","0.48044629349470497","0.48134218986384264","0.48134218986384264","0.48134218986384264","0.48075595688350986","0.48075595688350986","0.48075595688350986","0.4811649016641452","0.4811649016641452","0.4811649016641452"
"46","0.4809923411497731","0.4809923411497731","0.4809923411497731","0.48077959531013614","0.48077959531013614","0.48077959531013614","0.4813445537065053","0.4813445537065053","0.4813445537065053","0.4806141263237519","0.4806141263237519","0.4806141263237519","0.48137291981845687","0.48137291981845687","0.48137291981845687","0.48160457639939486","0.48160457639939486","0.48160457639939486","0.48096161119515884","0.48096161119515884","0.48096161119515884","0.4813020045385779","0.4813020045385779","0.4813020045385779","0.4823350037821483","0.4823350037821483","0.4823350037821483","0.48142965204236005","0.48142965204236005","0.48142965204236005","0.4821789901664145","0.4821789901664145","0.4821789901664145"
"47","0.48235627836611195","0.48235627836611195","0.48235627836611195","0.4823728252647504","0.4823728252647504","0.4823728252647504","0.4823444591527988","0.4823444591527988","0.4823444591527988","0.4813232791225416","0.4813232791225416","0.4813232791225416","0.4820938918305598","0.4820938918305598","0.4820938918305598","0.4826588502269289","0.4826588502269289","0.4826588502269289","0.4816518532526475","0.4816518532526475","0.4816518532526475","0.48220262859304086","0.48220262859304086","0.48220262859304086","0.4831056164901664","0.4831056164901664","0.4831056164901664","0.48225463313161876","0.48225463313161876","0.48225463313161876","0.48313871028744326","0.48313871028744326","0.48313871028744326"
"48","0.4829425113464448","0.4829425113464448","0.4829425113464448","0.48315052950075643","0.48315052950075643","0.48315052950075643","0.483410552193646","0.483410552193646","0.483410552193646","0.4821884455370651","0.4821884455370651","0.4821884455370651","0.48350274205748867","0.48350274205748867","0.48350274205748867","0.48326872163388807","0.48326872163388807","0.48326872163388807","0.4832521747352496","0.4832521747352496","0.4832521747352496","0.48249338124054464","0.48249338124054464","0.48249338124054464","0.4833585476550681","0.4833585476550681","0.4833585476550681","0.4834058245083207","0.4834058245083207","0.4834058245083207","0.4838691376701967","0.4838691376701967","0.4838691376701967"
"49","0.4835476550680787","0.4835476550680787","0.4835476550680787","0.4835807488653555","0.4835807488653555","0.4835807488653555","0.4837556732223903","0.4837556732223903","0.4837556732223903","0.4827912254160363","0.4827912254160363","0.4827912254160363","0.4838573184568835","0.4838573184568835","0.4838573184568835","0.4844222768532526","0.4844222768532526","0.4844222768532526","0.48355947428139184","0.48355947428139184","0.48355947428139184","0.4838998676248109","0.4838998676248109","0.4838998676248109","0.48472484871406957","0.48472484871406957","0.48472484871406957","0.4841031580937973","0.4841031580937973","0.4841031580937973","0.48444591527987896","0.48444591527987896","0.48444591527987896"
"50","0.48454519667170953","0.48454519667170953","0.48454519667170953","0.48462793116490166","0.48462793116490166","0.48462793116490166","0.4846019288956127","0.4846019288956127","0.4846019288956127","0.48345073751891077","0.48345073751891077","0.48345073751891077","0.4845215582450832","0.4845215582450832","0.4845215582450832","0.48503687594553707","0.48503687594553707","0.48503687594553707","0.4847106656580938","0.4847106656580938","0.4847106656580938","0.48475794251134646","0.48475794251134646","0.48475794251134646","0.4853819969742814","0.4853819969742814","0.4853819969742814","0.4847059379727685","0.4847059379727685","0.4847059379727685","0.4853536308623298","0.4853536308623298","0.4853536308623298"
"51","0.4854883698940998","0.4854883698940998","0.4854883698940998","0.48505815052950074","0.48505815052950074","0.48505815052950074","0.4857743948562784","0.4857743948562784","0.4857743948562784","0.4848477685325265","0.4848477685325265","0.4848477685325265","0.4855498298033283","0.4855498298033283","0.4855498298033283","0.4853087178517398","0.4853087178517398","0.4853087178517398","0.4850723335854766","0.4850723335854766","0.4850723335854766","0.485384360816944","0.485384360816944","0.485384360816944","0.48616442889561273","0.48616442889561273","0.48616442889561273","0.485660930408472","0.485660930408472","0.485660930408472","0.4858736762481089","0.4858736762481089","0.4858736762481089"
"52","0.4860178706505295","0.4860178706505295","0.4860178706505295","0.4859445915279879","0.4859445915279879","0.4859445915279879","0.48640790468986383","0.48640790468986383","0.48640790468986383","0.4853914523449319","0.4853914523449319","0.4853914523449319","0.48681212178517397","0.48681212178517397","0.48681212178517397","0.4864670007564297","0.4864670007564297","0.4864670007564297","0.48611006051437217","0.48611006051437217","0.48611006051437217","0.48603441754916793","0.48603441754916793","0.48603441754916793","0.48685939863842664","0.48685939863842664","0.48685939863842664","0.4864717284417549","0.4864717284417549","0.4864717284417549","0.48682630484114975","0.48682630484114975","0.48682630484114975"
"53","0.4867837556732224","0.4867837556732224","0.4867837556732224","0.4869799546142209","0.4869799546142209","0.4869799546142209","0.48677193645990924","0.48677193645990924","0.48677193645990924","0.4862424357034796","0.4862424357034796","0.4862424357034796","0.48695395234493194","0.48695395234493194","0.48695395234493194","0.4873487140695915","0.4873487140695915","0.4873487140695915","0.4868404878971256","0.4868404878971256","0.4868404878971256","0.48710287443267775","0.48710287443267775","0.48710287443267775","0.4878072995461422","0.4878072995461422","0.4878072995461422","0.4870910552193646","0.4870910552193646","0.4870910552193646","0.4879467662632375","0.4879467662632375","0.4879467662632375"
"54","0.48765128593040846","0.48765128593040846","0.48765128593040846","0.4877576588502269","0.4877576588502269","0.4877576588502269","0.48803659228441754","0.48803659228441754","0.48803659228441754","0.4866608358547655","0.4866608358547655","0.4866608358547655","0.4879609493192133","0.4879609493192133","0.4879609493192133","0.4878427571860817","0.4878427571860817","0.4878427571860817","0.487268343419062","0.487268343419062","0.487268343419062","0.48761110060514373","0.48761110060514373","0.48761110060514373","0.488419534795764","0.488419534795764","0.488419534795764","0.48760400907715584","0.48760400907715584","0.48760400907715584","0.48820442511346446","0.48820442511346446","0.48820442511346446"
"55","0.48817605900151284","0.48817605900151284","0.48817605900151284","0.4882020612708018","0.4882020612708018","0.4882020612708018","0.48857554841149775","0.48857554841149775","0.48857554841149775","0.48718324508320726","0.48718324508320726","0.48718324508320726","0.48891121406959154","0.48891121406959154","0.48891121406959154","0.4886488275340393","0.4886488275340393","0.4886488275340393","0.4885235438729198","0.4885235438729198","0.4885235438729198","0.48817369515885023","0.48817369515885023","0.48817369515885023","0.48853772692889563","0.48853772692889563","0.48853772692889563","0.4883344364599092","0.4883344364599092","0.4883344364599092","0.48928470121028744","0.48928470121028744","0.48928470121028744"
"56","0.4891428706505295","0.4891428706505295","0.4891428706505295","0.48927997352496216","0.48927997352496216","0.48927997352496216","0.48959909228441756","0.48959909228441756","0.48959909228441756","0.48816423978819967","0.48816423978819967","0.48816423978819967","0.489499810892587","0.489499810892587","0.489499810892587","0.48937925491679274","0.48937925491679274","0.48937925491679274","0.4889844931921331","0.4889844931921331","0.4889844931921331","0.4889703101361573","0.4889703101361573","0.4889703101361573","0.48970073751891074","0.48970073751891074","0.48970073751891074","0.48919723903177004","0.48919723903177004","0.48919723903177004","0.48979292738275343","0.48979292738275343","0.48979292738275343"
"57","0.48961563918305595","0.48961563918305595","0.48961563918305595","0.4896180030257186","0.4896180030257186","0.4896180030257186","0.4901853252647504","0.4901853252647504","0.4901853252647504","0.48889703101361576","0.48889703101361576","0.48889703101361576","0.48998439863842663","0.48998439863842663","0.48998439863842663","0.4899134833585477","0.4899134833585477","0.4899134833585477","0.4894430786686838","0.4894430786686838","0.4894430786686838","0.4896274583963691","0.4896274583963691","0.4896274583963691","0.4904217095310136","0.4904217095310136","0.4904217095310136","0.48964873298033285","0.48964873298033285","0.48964873298033285","0.49048080559757945","0.49048080559757945","0.49048080559757945"
"58","0.4903271558245083","0.4903271558245083","0.4903271558245083","0.4902231467473525","0.4902231467473525","0.4902231467473525","0.4906155446293495","0.4906155446293495","0.4906155446293495","0.48960145612708017","0.48960145612708017","0.48960145612708017","0.4911214069591528","0.4911214069591528","0.4911214069591528","0.49076683055975795","0.49076683055975795","0.49076683055975795","0.4902160552193646","0.4902160552193646","0.4902160552193646","0.4903106089258699","0.4903106089258699","0.4903106089258699","0.4908826588502269","0.4908826588502269","0.4908826588502269","0.4903909795763994","0.4903909795763994","0.4903909795763994","0.49133178895612706","0.49133178895612706","0.49133178895612706"
"59","0.4911663199697428","0.4911663199697428","0.4911663199697428","0.4914003403933434","0.4914003403933434","0.4914003403933434","0.49117577534039336","0.49117577534039336","0.49117577534039336","0.49015459531013617","0.49015459531013617","0.49015459531013617","0.4912183245083207","0.4912183245083207","0.4912183245083207","0.49118523071104386","0.49118523071104386","0.49118523071104386","0.4912017776096823","0.4912017776096823","0.4912017776096823","0.49131524205748867","0.49131524205748867","0.49131524205748867","0.4917667360060514","0.4917667360060514","0.4917667360060514","0.4911119515885023","0.4911119515885023","0.4911119515885023","0.4918140128593041","0.4918140128593041","0.4918140128593041"
"60","0.4914948940998487","0.4914948940998487","0.4914948940998487","0.4917123676248109","0.4917123676248109","0.4917123676248109","0.49194402420574884","0.49194402420574884","0.49194402420574884","0.4909843040847201","0.4909843040847201","0.4909843040847201","0.4918140128593041","0.4918140128593041","0.4918140128593041","0.4916414523449319","0.4916414523449319","0.4916414523449319","0.4917336422087746","0.4917336422087746","0.4917336422087746","0.4916414523449319","0.4916414523449319","0.4916414523449319","0.49261535552193647","0.49261535552193647","0.49261535552193647","0.4919014750378215","0.4919014750378215","0.4919014750378215","0.4925562594553706","0.4925562594553706","0.4925562594553706"
