"Step","fluent-sweep-11 - Average User Test Accuracy","fluent-sweep-11 - Average User Test Accuracy__MIN","fluent-sweep-11 - Average User Test Accuracy__MAX","vital-sweep-10 - Average User Test Accuracy","vital-sweep-10 - Average User Test Accuracy__MIN","vital-sweep-10 - Average User Test Accuracy__MAX","rich-sweep-9 - Average User Test Accuracy","rich-sweep-9 - Average User Test Accuracy__MIN","rich-sweep-9 - Average User Test Accuracy__MAX","stellar-sweep-8 - Average User Test Accuracy","stellar-sweep-8 - Average User Test Accuracy__MIN","stellar-sweep-8 - Average User Test Accuracy__MAX","cool-sweep-7 - Average User Test Accuracy","cool-sweep-7 - Average User Test Accuracy__MIN","cool-sweep-7 - Average User Test Accuracy__MAX","cerulean-sweep-6 - Average User Test Accuracy","cerulean-sweep-6 - Average User Test Accuracy__MIN","cerulean-sweep-6 - Average User Test Accuracy__MAX","blooming-sweep-5 - Average User Test Accuracy","blooming-sweep-5 - Average User Test Accuracy__MIN","blooming-sweep-5 - Average User Test Accuracy__MAX","lively-sweep-4 - Average User Test Accuracy","lively-sweep-4 - Average User Test Accuracy__MIN","lively-sweep-4 - Average User Test Accuracy__MAX","dashing-sweep-3 - Average User Test Accuracy","dashing-sweep-3 - Average User Test Accuracy__MIN","dashing-sweep-3 - Average User Test Accuracy__MAX","northern-sweep-2 - Average User Test Accuracy","northern-sweep-2 - Average User Test Accuracy__MIN","northern-sweep-2 - Average User Test Accuracy__MAX","denim-sweep-1 - Average User Test Accuracy","denim-sweep-1 - Average User Test Accuracy__MIN","denim-sweep-1 - Average User Test Accuracy__MAX"
"120","0.7416599816425312","0.7416599816425312","0.7416599816425312","0.7414321839515439","0.7414321839515439","0.7414321839515439","0.7407949888109794","0.7407949888109794","0.7407949888109794","0.7419910650768151","0.7419910650768151","0.7419910650768151","0.7412121637461071","0.7412121637461071","0.7412121637461071","0.7414195872445085","0.7414195872445085","0.7414195872445085","0.7413821030701052","0.7413821030701052","0.7413821030701052","0.7417036438343614","0.7417036438343614","0.7417036438343614","0.7409197610692683","0.7409197610692683","0.7409197610692683","0.7407711181875744","0.7407711181875744","0.7407711181875744","0.7413859838409157","0.7413859838409157","0.7413859838409157"
"121","0.741883666209685","0.741883666209685","0.741883666209685","0.7416154530501584","0.7416154530501584","0.7416154530501584","0.7410162566722805","0.7410162566722805","0.7410162566722805","0.7421595995783932","0.7421595995783932","0.7421595995783932","0.7414369038323655","0.7414369038323655","0.7414369038323655","0.7416967593061283","0.7416967593061283","0.7416967593061283","0.7416084388778483","0.7416084388778483","0.7416084388778483","0.7418545017370184","0.7418545017370184","0.7418545017370184","0.7410734111934874","0.7410734111934874","0.7410734111934874","0.740914312986262","0.740914312986262","0.740914312986262","0.7416199077249885","0.7416199077249885","0.7416199077249885"
"122","0.7421696174959992","0.7421696174959992","0.7421696174959992","0.7418476683149164","0.7418476683149164","0.7418476683149164","0.7412985172854868","0.7412985172854868","0.7412985172854868","0.7424068105377821","0.7424068105377821","0.7424068105377821","0.7416532669571054","0.7416532669571054","0.7416532669571054","0.7418926384721982","0.7418926384721982","0.7418926384721982","0.7418942806983195","0.7418942806983195","0.7418942806983195","0.7421093839787319","0.7421093839787319","0.7421093839787319","0.7413426318526883","0.7413426318526883","0.7413426318526883","0.7411890041437083","0.7411890041437083","0.7411890041437083","0.7419139988032982","0.7419139988032982","0.7419139988032982"
"123","0.742374494800004","0.742374494800004","0.742374494800004","0.7420357455290831","0.7420357455290831","0.7420357455290831","0.7414496586928238","0.7414496586928238","0.7414496586928238","0.742695466835196","0.742695466835196","0.742695466835196","0.741886453557682","0.741886453557682","0.741886453557682","0.7421066877787267","0.7421066877787267","0.7421066877787267","0.7420546186878622","0.7420546186878622","0.7420546186878622","0.7423514032383193","0.7423514032383193","0.7423514032383193","0.7416658718430469","0.7416658718430469","0.7416658718430469","0.7413528650518711","0.7413528650518711","0.7413528650518711","0.7421788126123295","0.7421788126123295","0.7421788126123295"
"124","0.742537044476936","0.742537044476936","0.742537044476936","0.742351195734844","0.742351195734844","0.742351195734844","0.7416124286031677","0.7416124286031677","0.7416124286031677","0.7429669106151493","0.7429669106151493","0.7429669106151493","0.7420845612046459","0.7420845612046459","0.7420845612046459","0.7421919963156515","0.7421919963156515","0.7421919963156515","0.7422378305952168","0.7422378305952168","0.7422378305952168","0.7426367751266177","0.7426367751266177","0.7426367751266177","0.741804853811159","0.741804853811159","0.741804853811159","0.741440162124321","0.741440162124321","0.741440162124321","0.7423567151023625","0.7423567151023625","0.7423567151023625"
"125","0.7427314339171827","0.7427314339171827","0.7427314339171827","0.7424913248838106","0.7424913248838106","0.7424913248838106","0.7419298971805465","0.7419298971805465","0.7419298971805465","0.7431200199556308","0.7431200199556308","0.7431200199556308","0.7422236938923008","0.7422236938923008","0.7422236938923008","0.7423543458560476","0.7423543458560476","0.7423543458560476","0.7422923841293698","0.7422923841293698","0.7422923841293698","0.7428891798382495","0.7428891798382495","0.7428891798382495","0.7420610593279403","0.7420610593279403","0.7420610593279403","0.7416295900676527","0.7416295900676527","0.7416295900676527","0.7424330016661771","0.7424330016661771","0.7424330016661771"
"126","0.743034602192315","0.743034602192315","0.743034602192315","0.7426644052530751","0.7426644052530751","0.7426644052530751","0.7420721729074374","0.7420721729074374","0.7420721729074374","0.743278568429832","0.743278568429832","0.743278568429832","0.7425911234961788","0.7425911234961788","0.7425911234961788","0.7425924826442725","0.7425924826442725","0.7425924826442725","0.7424426476900005","0.7424426476900005","0.7424426476900005","0.7430171426567864","0.7430171426567864","0.7430171426567864","0.7420328902750682","0.7420328902750682","0.7420328902750682","0.7417790603405101","0.7417790603405101","0.7417790603405101","0.7427082254213997","0.7427082254213997","0.7427082254213997"
"127","0.7430975315455286","0.7430975315455286","0.7430975315455286","0.7428113794728917","0.7428113794728917","0.7428113794728917","0.742274043118872","0.742274043118872","0.742274043118872","0.7434195620942186","0.7434195620942186","0.7434195620942186","0.7426734481293871","0.7426734481293871","0.7426734481293871","0.7428734524449617","0.7428734524449617","0.7428734524449617","0.7427298667898886","0.7427298667898886","0.7427298667898886","0.7432216125795836","0.7432216125795836","0.7432216125795836","0.7422357041720946","0.7422357041720946","0.7422357041720946","0.7419604946213548","0.7419604946213548","0.7419604946213548","0.7430503552464786","0.7430503552464786","0.7430503552464786"
"128","0.7433020629316892","0.7433020629316892","0.7433020629316892","0.7429646295140273","0.7429646295140273","0.7429646295140273","0.7424765926339051","0.7424765926339051","0.7424765926339051","0.7435598762651785","0.7435598762651785","0.7435598762651785","0.7429191492137787","0.7429191492137787","0.7429191492137787","0.7431457131363567","0.7431457131363567","0.7431457131363567","0.7428773603791736","0.7428773603791736","0.7428773603791736","0.7434000134212724","0.7434000134212724","0.7434000134212724","0.7423554544200901","0.7423554544200901","0.7423554544200901","0.742270312675923","0.742270312675923","0.742270312675923","0.7431950207028266","0.7431950207028266","0.7431950207028266"
"129","0.7435675658784655","0.7435675658784655","0.7435675658784655","0.7432305898143594","0.7432305898143594","0.7432305898143594","0.7427780135102556","0.7427780135102556","0.7427780135102556","0.7437823107169358","0.7437823107169358","0.7437823107169358","0.742999503232658","0.742999503232658","0.742999503232658","0.7433292921245436","0.7433292921245436","0.7433292921245436","0.7430829828244812","0.7430829828244812","0.7430829828244812","0.7435755887140777","0.7435755887140777","0.7435755887140777","0.7425794898671703","0.7425794898671703","0.7425794898671703","0.7425332845876793","0.7425332845876793","0.7425332845876793","0.7433950176486329","0.7433950176486329","0.7433950176486329"
"130","0.7437260443741694","0.7437260443741694","0.7437260443741694","0.7433869715696231","0.7433869715696231","0.7433869715696231","0.743031824470786","0.743031824470786","0.743031824470786","0.743875657913975","0.743875657913975","0.743875657913975","0.7432507796758097","0.7432507796758097","0.7432507796758097","0.7434636175889603","0.7434636175889603","0.7434636175889603","0.7433462659972144","0.7433462659972144","0.7433462659972144","0.7438073837400474","0.7438073837400474","0.7438073837400474","0.7427314613661344","0.7427314613661344","0.7427314613661344","0.742710363259514","0.742710363259514","0.742710363259514","0.7434575963618566","0.7434575963618566","0.7434575963618566"
"131","0.743821848380732","0.743821848380732","0.743821848380732","0.74366272080522","0.74366272080522","0.74366272080522","0.743154690867977","0.743154690867977","0.743154690867977","0.7441046447075103","0.7441046447075103","0.7441046447075103","0.7435401202847741","0.7435401202847741","0.7435401202847741","0.7437643402907144","0.7437643402907144","0.7437643402907144","0.7434761407373238","0.7434761407373238","0.7434761407373238","0.7439736577881658","0.7439736577881658","0.7439736577881658","0.742931014581961","0.742931014581961","0.742931014581961","0.7428766635320272","0.7428766635320272","0.7428766635320272","0.7437015219841174","0.7437015219841174","0.7437015219841174"
"132","0.7439671359030494","0.7439671359030494","0.7439671359030494","0.7440058852841367","0.7440058852841367","0.7440058852841367","0.7433070020206991","0.7433070020206991","0.7433070020206991","0.7443013855299746","0.7443013855299746","0.7443013855299746","0.7437508700729539","0.7437508700729539","0.7437508700729539","0.7438814584416512","0.7438814584416512","0.7438814584416512","0.7436419082491547","0.7436419082491547","0.7436419082491547","0.7441271426512095","0.7441271426512095","0.7441271426512095","0.7431093782791698","0.7431093782791698","0.7431093782791698","0.7431488193577702","0.7431488193577702","0.7431488193577702","0.743803811231942","0.743803811231942","0.743803811231942"
"133","0.7441281668456803","0.7441281668456803","0.7441281668456803","0.7441336463410867","0.7441336463410867","0.7441336463410867","0.7435337740694647","0.7435337740694647","0.7435337740694647","0.7444697321634314","0.7444697321634314","0.7444697321634314","0.7439912392621572","0.7439912392621572","0.7439912392621572","0.7440331082925745","0.7440331082925745","0.7440331082925745","0.7438876821518867","0.7438876821518867","0.7438876821518867","0.744341442885001","0.744341442885001","0.744341442885001","0.7433387223953603","0.7433387223953603","0.7433387223953603","0.7432298302550513","0.7432298302550513","0.7432298302550513","0.7439088631959485","0.7439088631959485","0.7439088631959485"
"134","0.7442280171825423","0.7442280171825423","0.7442280171825423","0.7441645625058442","0.7441645625058442","0.7441645625058442","0.7436765262763461","0.7436765262763461","0.7436765262763461","0.7446393657649361","0.7446393657649361","0.7446393657649361","0.7441740994771852","0.7441740994771852","0.7441740994771852","0.7441613982409158","0.7441613982409158","0.7441613982409158","0.7441195441481713","0.7441195441481713","0.7441195441481713","0.7444888817635505","0.7444888817635505","0.7444888817635505","0.7435853136230006","0.7435853136230006","0.7435853136230006","0.7433843716666787","0.7433843716666787","0.7433843716666787","0.7441715975980701","0.7441715975980701","0.7441715975980701"
"135","0.7444705722247624","0.7444705722247624","0.7444705722247624","0.7443114186443811","0.7443114186443811","0.7443114186443811","0.743868300806289","0.743868300806289","0.743868300806289","0.7447125183587039","0.7447125183587039","0.7447125183587039","0.7443219902398159","0.7443219902398159","0.7443219902398159","0.7443435000852766","0.7443435000852766","0.7443435000852766","0.7442767369957194","0.7442767369957194","0.7442767369957194","0.7447118868748555","0.7447118868748555","0.7447118868748555","0.7436344641269153","0.7436344641269153","0.7436344641269153","0.7435973137721238","0.7435973137721238","0.7435973137721238","0.7443845821197785","0.7443845821197785","0.7443845821197785"
"136","0.7447393876320091","0.7447393876320091","0.7447393876320091","0.7445493354018056","0.7445493354018056","0.7445493354018056","0.7439818663544542","0.7439818663544542","0.7439818663544542","0.744773964544003","0.744773964544003","0.744773964544003","0.7443632182609663","0.7443632182609663","0.7443632182609663","0.744469298559848","0.744469298559848","0.744469298559848","0.7445458895731365","0.7445458895731365","0.7445458895731365","0.744926083891768","0.744926083891768","0.744926083891768","0.7438305754648408","0.7438305754648408","0.7438305754648408","0.7436848454443181","0.7436848454443181","0.7436848454443181","0.7446383759873662","0.7446383759873662","0.7446383759873662"
"137","0.7448854601942848","0.7448854601942848","0.7448854601942848","0.7446321438842975","0.7446321438842975","0.7446321438842975","0.7440675964444458","0.7440675964444458","0.7440675964444458","0.7450213564371904","0.7450213564371904","0.7450213564371904","0.7444915090713626","0.7444915090713626","0.7444915090713626","0.7446148125446663","0.7446148125446663","0.7446148125446663","0.7447446557509023","0.7447446557509023","0.7447446557509023","0.7451754350976456","0.7451754350976456","0.7451754350976456","0.7441694352328594","0.7441694352328594","0.7441694352328594","0.7438327795425856","0.7438327795425856","0.7438327795425856","0.7447557526156161","0.7447557526156161","0.7447557526156161"
"138","0.7450651333188664","0.7450651333188664","0.7450651333188664","0.74480168490691","0.74480168490691","0.74480168490691","0.7441345256227537","0.7441345256227537","0.7441345256227537","0.745236290918674","0.745236290918674","0.745236290918674","0.7445986872390905","0.7445986872390905","0.7445986872390905","0.7447615582102445","0.7447615582102445","0.7447615582102445","0.7449053466249921","0.7449053466249921","0.7449053466249921","0.7454174548105577","0.7454174548105577","0.7454174548105577","0.7443901834625574","0.7443901834625574","0.7443901834625574","0.7440236634043965","0.7440236634043965","0.7440236634043965","0.7448982367916814","0.7448982367916814","0.7448982367916814"
"139","0.7451932859582163","0.7451932859582163","0.7451932859582163","0.7449086110397579","0.7449086110397579","0.7449086110397579","0.7442675638752594","0.7442675638752594","0.7442675638752594","0.7453353052403869","0.7453353052403869","0.7453353052403869","0.7447388629314686","0.7447388629314686","0.7447388629314686","0.7449308518021165","0.7449308518021165","0.7449308518021165","0.7450154988477361","0.7450154988477361","0.7450154988477361","0.7456588547936339","0.7456588547936339","0.7456588547936339","0.744514089028547","0.744514089028547","0.744514089028547","0.7441002851270568","0.7441002851270568","0.7441002851270568","0.7450539127021062","0.7450539127021062","0.7450539127021062"
"140","0.7453613714516528","0.7453613714516528","0.7453613714516528","0.7452153587496462","0.7452153587496462","0.7452153587496462","0.7444261367819017","0.7444261367819017","0.7444261367819017","0.7454833162193363","0.7454833162193363","0.7454833162193363","0.7448961808135489","0.7448961808135489","0.7448961808135489","0.7451103496194983","0.7451103496194983","0.7451103496194983","0.7453299758667893","0.7453299758667893","0.7453299758667893","0.745852193955087","0.745852193955087","0.745852193955087","0.7446561686549062","0.7446561686549062","0.7446561686549062","0.7444155654623852","0.7444155654623852","0.7444155654623852","0.7451456276500599","0.7451456276500599","0.7451456276500599"
