"Step","bumbling-sweep-11 - Average Weighted Test Accuracy","bumbling-sweep-11 - Average Weighted Test Accuracy__MIN","bumbling-sweep-11 - Average Weighted Test Accuracy__MAX","exalted-sweep-10 - Average Weighted Test Accuracy","exalted-sweep-10 - Average Weighted Test Accuracy__MIN","exalted-sweep-10 - Average Weighted Test Accuracy__MAX","vivid-sweep-9 - Average Weighted Test Accuracy","vivid-sweep-9 - Average Weighted Test Accuracy__MIN","vivid-sweep-9 - Average Weighted Test Accuracy__MAX","crimson-sweep-8 - Average Weighted Test Accuracy","crimson-sweep-8 - Average Weighted Test Accuracy__MIN","crimson-sweep-8 - Average Weighted Test Accuracy__MAX","sparkling-sweep-7 - Average Weighted Test Accuracy","sparkling-sweep-7 - Average Weighted Test Accuracy__MIN","sparkling-sweep-7 - Average Weighted Test Accuracy__MAX","brisk-sweep-6 - Average Weighted Test Accuracy","brisk-sweep-6 - Average Weighted Test Accuracy__MIN","brisk-sweep-6 - Average Weighted Test Accuracy__MAX","lunar-sweep-5 - Average Weighted Test Accuracy","lunar-sweep-5 - Average Weighted Test Accuracy__MIN","lunar-sweep-5 - Average Weighted Test Accuracy__MAX","clean-sweep-4 - Average Weighted Test Accuracy","clean-sweep-4 - Average Weighted Test Accuracy__MIN","clean-sweep-4 - Average Weighted Test Accuracy__MAX","graceful-sweep-2 - Average Weighted Test Accuracy","graceful-sweep-2 - Average Weighted Test Accuracy__MIN","graceful-sweep-2 - Average Weighted Test Accuracy__MAX","fluent-sweep-3 - Average Weighted Test Accuracy","fluent-sweep-3 - Average Weighted Test Accuracy__MIN","fluent-sweep-3 - Average Weighted Test Accuracy__MAX","winter-sweep-1 - Average Weighted Test Accuracy","winter-sweep-1 - Average Weighted Test Accuracy__MIN","winter-sweep-1 - Average Weighted Test Accuracy__MAX"
"133","0.520589069591528","0.520589069591528","0.520589069591528","0.5207072617246596","0.5207072617246596","0.5207072617246596","0.520820726172466","0.520820726172466","0.520820726172466","0.5202628593040847","0.5202628593040847","0.5202628593040847","0.5205654311649016","0.5205654311649016","0.5205654311649016","0.520383415279879","0.520383415279879","0.520383415279879","0.5202628593040847","0.5202628593040847","0.5202628593040847","0.520376323751891","0.520376323751891","0.520376323751891","0.5199461043872919","0.5199461043872919","0.5199461043872919","0.5206292549167927","0.5206292549167927","0.5206292549167927","0.5202510400907716","0.5202510400907716","0.5202510400907716"
"134","0.5208041792738275","0.5208041792738275","0.5208041792738275","0.5210358358547655","0.5210358358547655","0.5210358358547655","0.521123298033283","0.521123298033283","0.521123298033283","0.5202983169440242","0.5202983169440242","0.5202983169440242","0.520678895612708","0.520678895612708","0.520678895612708","0.5209672844175491","0.5209672844175491","0.5209672844175491","0.5205725226928896","0.5205725226928896","0.5205725226928896","0.5206623487140696","0.5206623487140696","0.5206623487140696","0.5203597768532526","0.5203597768532526","0.5203597768532526","0.5209531013615734","0.5209531013615734","0.5209531013615734","0.5207143532526475","0.5207143532526475","0.5207143532526475"
"135","0.5211303895612708","0.5211303895612708","0.5211303895612708","0.521392776096823","0.521392776096823","0.521392776096823","0.5213336800302572","0.5213336800302572","0.5213336800302572","0.5206032526475037","0.5206032526475037","0.5206032526475037","0.5209152798789712","0.5209152798789712","0.5209152798789712","0.5208821860816945","0.5208821860816945","0.5208821860816945","0.520473241301059","0.520473241301059","0.520473241301059","0.5207663577912254","0.5207663577912254","0.5207663577912254","0.5206694402420575","0.5206694402420575","0.5206694402420575","0.5212225794251135","0.5212225794251135","0.5212225794251135","0.5206907148260211","0.5206907148260211","0.5206907148260211"
"136","0.5211493003025719","0.5211493003025719","0.5211493003025719","0.5212793116490166","0.5212793116490166","0.5212793116490166","0.5214991490166414","0.5214991490166414","0.5214991490166414","0.520678895612708","0.520678895612708","0.520678895612708","0.5211634833585477","0.5211634833585477","0.5211634833585477","0.5211894856278366","0.5211894856278366","0.5211894856278366","0.5209696482602117","0.5209696482602117","0.5209696482602117","0.520846728441755","0.520846728441755","0.520846728441755","0.5207592662632375","0.5207592662632375","0.5207592662632375","0.5213904122541604","0.5213904122541604","0.5213904122541604","0.5208514561270802","0.5208514561270802","0.5208514561270802"
"137","0.5215393343419062","0.5215393343419062","0.5215393343419062","0.5216149773071105","0.5216149773071105","0.5216149773071105","0.5217308055975795","0.5217308055975795","0.5217308055975795","0.5210523827534039","0.5210523827534039","0.5210523827534039","0.5212083963691376","0.5212083963691376","0.5212083963691376","0.5211847579425114","0.5211847579425114","0.5211847579425114","0.5212083963691376","0.5212083963691376","0.5212083963691376","0.5211185703479576","0.5211185703479576","0.5211185703479576","0.521187121785174","0.521187121785174","0.521187121785174","0.5217638993948562","0.5217638993948562","0.5217638993948562","0.5211658472012103","0.5211658472012103","0.5211658472012103"
"138","0.521759171709531","0.521759171709531","0.521759171709531","0.5217733547655068","0.5217733547655068","0.5217733547655068","0.5221728441754917","0.5221728441754917","0.5221728441754917","0.5212698562783661","0.5212698562783661","0.5212698562783661","0.521321860816944","0.521321860816944","0.521321860816944","0.521553517397882","0.521553517397882","0.521553517397882","0.5211091149773072","0.5211091149773072","0.5211091149773072","0.5213171331316188","0.5213171331316188","0.5213171331316188","0.5210405635400908","0.5210405635400908","0.5210405635400908","0.521848997730711","0.521848997730711","0.521848997730711","0.5211894856278366","0.5211894856278366","0.5211894856278366"
"139","0.5219742813918306","0.5219742813918306","0.5219742813918306","0.5217497163388805","0.5217497163388805","0.5217497163388805","0.5223170385779122","0.5223170385779122","0.5223170385779122","0.5214022314674736","0.5214022314674736","0.5214022314674736","0.5218773638426626","0.5218773638426626","0.5218773638426626","0.521714258698941","0.521714258698941","0.521714258698941","0.5215937027231468","0.5215937027231468","0.5215937027231468","0.5215393343419062","0.5215393343419062","0.5215393343419062","0.5214093229954614","0.5214093229954614","0.5214093229954614","0.5220121028744327","0.5220121028744327","0.5220121028744327","0.5217095310136157","0.5217095310136157","0.5217095310136157"
"140","0.5222603063540091","0.5222603063540091","0.5222603063540091","0.5220499243570348","0.5220499243570348","0.5220499243570348","0.5225463313161876","0.5225463313161876","0.5225463313161876","0.5218040847201211","0.5218040847201211","0.5218040847201211","0.5218655446293494","0.5218655446293494","0.5218655446293494","0.5218915468986385","0.5218915468986385","0.5218915468986385","0.521759171709531","0.521759171709531","0.521759171709531","0.5219033661119515","0.5219033661119515","0.5219033661119515","0.5217875378214826","0.5217875378214826","0.5217875378214826","0.5221893910741301","0.5221893910741301","0.5221893910741301","0.5220239220877458","0.5220239220877458","0.5220239220877458"
"141","0.5224139561270802","0.5224139561270802","0.5224139561270802","0.5222981278366112","0.5222981278366112","0.5222981278366112","0.5222886724659607","0.5222886724659607","0.5222886724659607","0.5219175491679274","0.5219175491679274","0.5219175491679274","0.522196482602118","0.522196482602118","0.522196482602118","0.5221704803328291","0.5221704803328291","0.5221704803328291","0.5219104576399395","0.5219104576399395","0.5219104576399395","0.5219577344931922","0.5219577344931922","0.5219577344931922","0.522125567322239","0.522125567322239","0.522125567322239","0.5227378025718609","0.5227378025718609","0.5227378025718609","0.5219151853252647","0.5219151853252647","0.5219151853252647"
"142","0.5226928895612708","0.5226928895612708","0.5226928895612708","0.5224494137670197","0.5224494137670197","0.5224494137670197","0.5228063540090772","0.5228063540090772","0.5228063540090772","0.5222981278366112","0.5222981278366112","0.5222981278366112","0.5226692511346445","0.5226692511346445","0.5226692511346445","0.5225203290468986","0.5225203290468986","0.5225203290468986","0.5223170385779122","0.5223170385779122","0.5223170385779122","0.5225061459909228","0.5225061459909228","0.5225061459909228","0.5221893910741301","0.5221893910741301","0.5221893910741301","0.5229079992435703","0.5229079992435703","0.5229079992435703","0.5222839447806354","0.5222839447806354","0.5222839447806354"
"143","0.5226408850226929","0.5226408850226929","0.5226408850226929","0.5222650340393343","0.5222650340393343","0.5222650340393343","0.5229079992435703","0.5229079992435703","0.5229079992435703","0.522428139183056","0.522428139183056","0.522428139183056","0.5228276285930409","0.5228276285930409","0.5228276285930409","0.5225486951588503","0.5225486951588503","0.5225486951588503","0.5226952534039334","0.5226952534039334","0.5226952534039334","0.5227378025718609","0.5227378025718609","0.5227378025718609","0.5224470499243571","0.5224470499243571","0.5224470499243571","0.5230427382753404","0.5230427382753404","0.5230427382753404","0.5221562972768532","0.5221562972768532","0.5221562972768532"
"144","0.5228158093797277","0.5228158093797277","0.5228158093797277","0.5230545574886536","0.5230545574886536","0.5230545574886536","0.5233571293494705","0.5233571293494705","0.5233571293494705","0.5224068645990922","0.5224068645990922","0.5224068645990922","0.5228039901664145","0.5228039901664145","0.5228039901664145","0.5230663767019668","0.5230663767019668","0.5230663767019668","0.5229245461422087","0.5229245461422087","0.5229245461422087","0.5228630862329803","0.5228630862329803","0.5228630862329803","0.5224612329803329","0.5224612329803329","0.5224612329803329","0.5232933055975795","0.5232933055975795","0.5232933055975795","0.5227661686838124","0.5227661686838124","0.5227661686838124"
"145","0.5230971066565809","0.5230971066565809","0.5230971066565809","0.5230971066565809","0.5230971066565809","0.5230971066565809","0.5233902231467473","0.5233902231467473","0.5233902231467473","0.5227921709531014","0.5227921709531014","0.5227921709531014","0.5230427382753404","0.5230427382753404","0.5230427382753404","0.5230971066565809","0.5230971066565809","0.5230971066565809","0.5229623676248109","0.5229623676248109","0.5229623676248109","0.522910363086233","0.522910363086233","0.522910363086233","0.5226172465960666","0.5226172465960666","0.5226172465960666","0.5234516830559758","0.5234516830559758","0.5234516830559758","0.5227543494704993","0.5227543494704993","0.5227543494704993"
"146","0.5233571293494705","0.5233571293494705","0.5233571293494705","0.5233925869894099","0.5233925869894099","0.5233925869894099","0.523598241301059","0.523598241301059","0.523598241301059","0.5230852874432678","0.5230852874432678","0.5230852874432678","0.5231538388804842","0.5231538388804842","0.5231538388804842","0.5233642208774584","0.5233642208774584","0.5233642208774584","0.5231372919818457","0.5231372919818457","0.5231372919818457","0.5232223903177005","0.5232223903177005","0.5232223903177005","0.5229269099848715","0.5229269099848715","0.5229269099848715","0.5235320537065052","0.5235320537065052","0.5235320537065052","0.5231467473524962","0.5231467473524962","0.5231467473524962"
"147","0.5235486006051437","0.5235486006051437","0.5235486006051437","0.5236029689863843","0.5236029689863843","0.5236029689863843","0.5240000945537066","0.5240000945537066","0.5240000945537066","0.5229978252647504","0.5229978252647504","0.5229978252647504","0.5236218797276854","0.5236218797276854","0.5236218797276854","0.523444591527988","0.523444591527988","0.523444591527988","0.5231538388804842","0.5231538388804842","0.5231538388804842","0.5231562027231468","0.5231562027231468","0.5231562027231468","0.5231585665658094","0.5231585665658094","0.5231585665658094","0.5237117057488654","0.5237117057488654","0.5237117057488654","0.5232271180030257","0.5232271180030257","0.5232271180030257"
"148","0.5238795385779123","0.5238795385779123","0.5238795385779123","0.5237377080181543","0.5237377080181543","0.5237377080181543","0.5240402798789713","0.5240402798789713","0.5240402798789713","0.5231892965204236","0.5231892965204236","0.5231892965204236","0.5237258888048412","0.5237258888048412","0.5237258888048412","0.5237991679273828","0.5237991679273828","0.5237991679273828","0.5233524016641452","0.5233524016641452","0.5233524016641452","0.5236691565809379","0.5236691565809379","0.5236691565809379","0.5234753214826021","0.5234753214826021","0.5234753214826021","0.5236762481089259","0.5236762481089259","0.5236762481089259","0.5235486006051437","0.5235486006051437","0.5235486006051437"
"149","0.5238322617246596","0.5238322617246596","0.5238322617246596","0.5238535363086233","0.5238535363086233","0.5238535363086233","0.5243144856278366","0.5243144856278366","0.5243144856278366","0.5233902231467473","0.5233902231467473","0.5233902231467473","0.5238866301059002","0.5238866301059002","0.5238866301059002","0.5239622730711044","0.5239622730711044","0.5239622730711044","0.5234729576399395","0.5234729576399395","0.5234729576399395","0.5237684379727685","0.5237684379727685","0.5237684379727685","0.5232980332829047","0.5232980332829047","0.5232980332829047","0.5241277420574887","0.5241277420574887","0.5241277420574887","0.523366584720121","0.523366584720121","0.523366584720121"
"150","0.5242128403933434","0.5242128403933434","0.5242128403933434","0.5240568267776097","0.5240568267776097","0.5240568267776097","0.5245225037821483","0.5245225037821483","0.5245225037821483","0.5236455181543116","0.5236455181543116","0.5236455181543116","0.5241017397881997","0.5241017397881997","0.5241017397881997","0.5242648449319214","0.5242648449319214","0.5242648449319214","0.5237377080181543","0.5237377080181543","0.5237377080181543","0.5240899205748866","0.5240899205748866","0.5240899205748866","0.5236502458396369","0.5236502458396369","0.5236502458396369","0.524241206505295","0.524241206505295","0.524241206505295","0.5238157148260212","0.5238157148260212","0.5238157148260212"
"151","0.5244704992435704","0.5244704992435704","0.5244704992435704","0.5245508698940998","0.5245508698940998","0.5245508698940998","0.5246265128593041","0.5246265128593041","0.5246265128593041","0.52361715204236","0.52361715204236","0.52361715204236","0.5243783093797277","0.5243783093797277","0.5243783093797277","0.5244563161875946","0.5244563161875946","0.5244563161875946","0.5238653555219365","0.5238653555219365","0.5238653555219365","0.5242743003025718","0.5242743003025718","0.5242743003025718","0.5240024583963692","0.5240024583963692","0.5240024583963692","0.5244563161875946","0.5244563161875946","0.5244563161875946","0.5241111951588502","0.5241111951588502","0.5241111951588502"
"152","0.5243428517397882","0.5243428517397882","0.5243428517397882","0.524543778366112","0.524543778366112","0.524543778366112","0.5247990733736763","0.5247990733736763","0.5247990733736763","0.5240071860816944","0.5240071860816944","0.5240071860816944","0.5245059568835099","0.5245059568835099","0.5245059568835099","0.5245248676248109","0.5245248676248109","0.5245248676248109","0.524099375945537","0.524099375945537","0.524099375945537","0.5241726550680786","0.5241726550680786","0.5241726550680786","0.524260117246596","0.524260117246596","0.524260117246596","0.5247376134644478","0.5247376134644478","0.5247376134644478","0.5241986573373676","0.5241986573373676","0.5241986573373676"
"153","0.524768343419062","0.524768343419062","0.524768343419062","0.5245910552193646","0.5245910552193646","0.5245910552193646","0.52513473903177","0.52513473903177","0.52513473903177","0.5243546709531014","0.5243546709531014","0.5243546709531014","0.5249409039334342","0.5249409039334342","0.5249409039334342","0.524749432677761","0.524749432677761","0.524749432677761","0.5244681354009078","0.5244681354009078","0.5244681354009078","0.5245863275340393","0.5245863275340393","0.5245863275340393","0.5244208585476551","0.5244208585476551","0.5244208585476551","0.52495508698941","0.52495508698941","0.52495508698941","0.5244941376701967","0.5244941376701967","0.5244941376701967"
"154","0.5248558055975794","0.5248558055975794","0.5248558055975794","0.525018910741301","0.525018910741301","0.525018910741301","0.5251016452344932","0.5251016452344932","0.5251016452344932","0.5242908472012103","0.5242908472012103","0.5242908472012103","0.5248510779122542","0.5248510779122542","0.5248510779122542","0.5249763615733737","0.5249763615733737","0.5249763615733737","0.5246477874432678","0.5246477874432678","0.5246477874432678","0.5247092473524962","0.5247092473524962","0.5247092473524962","0.5244610438729198","0.5244610438729198","0.5244610438729198","0.5249219931921332","0.5249219931921332","0.5249219931921332","0.5246406959152798","0.5246406959152798","0.5246406959152798"
