"Step","fancy-sweep-11 - Average Weighted Test Accuracy","fancy-sweep-11 - Average Weighted Test Accuracy__MIN","fancy-sweep-11 - Average Weighted Test Accuracy__MAX","avid-sweep-10 - Average Weighted Test Accuracy","avid-sweep-10 - Average Weighted Test Accuracy__MIN","avid-sweep-10 - Average Weighted Test Accuracy__MAX","vibrant-sweep-9 - Average Weighted Test Accuracy","vibrant-sweep-9 - Average Weighted Test Accuracy__MIN","vibrant-sweep-9 - Average Weighted Test Accuracy__MAX","laced-sweep-8 - Average Weighted Test Accuracy","laced-sweep-8 - Average Weighted Test Accuracy__MIN","laced-sweep-8 - Average Weighted Test Accuracy__MAX","gallant-sweep-7 - Average Weighted Test Accuracy","gallant-sweep-7 - Average Weighted Test Accuracy__MIN","gallant-sweep-7 - Average Weighted Test Accuracy__MAX","silvery-sweep-6 - Average Weighted Test Accuracy","silvery-sweep-6 - Average Weighted Test Accuracy__MIN","silvery-sweep-6 - Average Weighted Test Accuracy__MAX","bright-sweep-5 - Average Weighted Test Accuracy","bright-sweep-5 - Average Weighted Test Accuracy__MIN","bright-sweep-5 - Average Weighted Test Accuracy__MAX","fancy-sweep-4 - Average Weighted Test Accuracy","fancy-sweep-4 - Average Weighted Test Accuracy__MIN","fancy-sweep-4 - Average Weighted Test Accuracy__MAX","sweet-sweep-3 - Average Weighted Test Accuracy","sweet-sweep-3 - Average Weighted Test Accuracy__MIN","sweet-sweep-3 - Average Weighted Test Accuracy__MAX","olive-sweep-2 - Average Weighted Test Accuracy","olive-sweep-2 - Average Weighted Test Accuracy__MIN","olive-sweep-2 - Average Weighted Test Accuracy__MAX","rosy-sweep-1 - Average Weighted Test Accuracy","rosy-sweep-1 - Average Weighted Test Accuracy__MIN","rosy-sweep-1 - Average Weighted Test Accuracy__MAX"
"28","0.6824980963566202","0.6824980963566202","0.6824980963566202","0.6774776402565724","0.6774776402565724","0.6774776402565724","0.6712311087593408","0.6712311087593408","0.6712311087593408","0.6732702657357098","0.6732702657357098","0.6732702657357098","0.6660944981479808","0.6660944981479808","0.6660944981479808","0.6675528825677891","0.6675528825677891","0.6675528825677891","0.6696694758850329","0.6696694758850329","0.6696694758850329","0.6714246996115277","0.6714246996115277","0.6714246996115277","0.6726507750087116","0.6726507750087116","0.6726507750087116","0.654143489539641","0.654143489539641","0.654143489539641","0.6676690370791012","0.6676690370791012","0.6676690370791012"
"29","0.6859052953551101","0.6859052953551101","0.6859052953551101","0.6811042422208743","0.6811042422208743","0.6811042422208743","0.6754642953938284","0.6754642953938284","0.6754642953938284","0.676793619245512","0.676793619245512","0.676793619245512","0.670985893679904","0.670985893679904","0.670985893679904","0.671463417781965","0.671463417781965","0.671463417781965","0.6736187292696463","0.6736187292696463","0.6736187292696463","0.6752836105984539","0.6752836105984539","0.6752836105984539","0.6765225920524502","0.6765225920524502","0.6765225920524502","0.658918730560252","0.658918730560252","0.658918730560252","0.6718118813159015","0.6718118813159015","0.6718118813159015"
"30","0.689028561103726","0.689028561103726","0.689028561103726","0.6843565685376147","0.6843565685376147","0.6843565685376147","0.67914252158538","0.67914252158538","0.67914252158538","0.6803040666985016","0.6803040666985016","0.6803040666985016","0.67489642889408","0.67489642889408","0.67489642889408","0.6753352348257037","0.6753352348257037","0.6753352348257037","0.6773356736316353","0.6773356736316353","0.6773356736316353","0.6791167094717551","0.6791167094717551","0.6791167094717551","0.6800975697895022","0.6800975697895022","0.6800975697895022","0.6635261928423009","0.6635261928423009","0.6635261928423009","0.6753739529961411","0.6753739529961411","0.6753739529961411"
"31","0.6916872088070932","0.6916872088070932","0.6916872088070932","0.6876992372520424","0.6876992372520424","0.6876992372520424","0.6823690357884955","0.6823690357884955","0.6823690357884955","0.6836338293561168","0.6836338293561168","0.6836338293561168","0.6788327762218809","0.6788327762218809","0.6788327762218809","0.6789876489036305","0.6789876489036305","0.6789876489036305","0.6808590271414374","0.6808590271414374","0.6808590271414374","0.6822915994476207","0.6822915994476207","0.6822915994476207","0.6835305809016171","0.6835305809016171","0.6835305809016171","0.6679787824426003","0.6679787824426003","0.6679787824426003","0.6791167094717551","0.6791167094717551","0.6791167094717551"
"32","0.6943716686240853","0.6943716686240853","0.6943716686240853","0.6906031000348464","0.6906031000348464","0.6906031000348464","0.6855568318211737","0.6855568318211737","0.6855568318211737","0.6869248738432947","0.6869248738432947","0.6869248738432947","0.6824206600157454","0.6824206600157454","0.6824206600157454","0.6825626266406825","0.6825626266406825","0.6825626266406825","0.6840984474013655","0.6840984474013655","0.6840984474013655","0.6854923015371114","0.6854923015371114","0.6854923015371114","0.6867570951047326","0.6867570951047326","0.6867570951047326","0.6721474387930255","0.6721474387930255","0.6721474387930255","0.6823690357884955","0.6823690357884955","0.6823690357884955"
"33","0.6968625375888905","0.6968625375888905","0.6968625375888905","0.6932230295677762","0.6932230295677762","0.6932230295677762","0.6886026612289148","0.6886026612289148","0.6886026612289148","0.6899061729669734","0.6899061729669734","0.6899061729669734","0.6858407650710479","0.6858407650710479","0.6858407650710479","0.6853374288553619","0.6853374288553619","0.6853374288553619","0.6874540221726056","0.6874540221726056","0.6874540221726056","0.6881896674109159","0.6881896674109159","0.6881896674109159","0.6898158305692862","0.6898158305692862","0.6898158305692862","0.6760192558367641","0.6760192558367641","0.6760192558367641","0.6854406773098615","0.6854406773098615","0.6854406773098615"
"34","0.699417936837758","0.699417936837758","0.699417936837758","0.6960365499528929","0.6960365499528929","0.6960365499528929","0.6913129331595318","0.6913129331595318","0.6913129331595318","0.6929132842042771","0.6929132842042771","0.6929132842042771","0.6889382187060388","0.6889382187060388","0.6889382187060388","0.6880864189564162","0.6880864189564162","0.6880864189564162","0.6906547242620962","0.6906547242620962","0.6906547242620962","0.6911064362505324","0.6911064362505324","0.6911064362505324","0.6923841358749662","0.6923841358749662","0.6923841358749662","0.6795942335738162","0.6795942335738162","0.6795942335738162","0.6883832582631029","0.6883832582631029","0.6883832582631029"
"35","0.7016506846663139","0.7016506846663139","0.7016506846663139","0.6985016068040731","0.6985016068040731","0.6985016068040731","0.6943329504536478","0.6943329504536478","0.6943329504536478","0.6957397106462062","0.6957397106462062","0.6957397106462062","0.6919711420569673","0.6919711420569673","0.6919711420569673","0.6914161816140315","0.6914161816140315","0.6914161816140315","0.6937263657834621","0.6937263657834621","0.6937263657834621","0.693777990010712","0.693777990010712","0.693777990010712","0.6953009047145825","0.6953009047145825","0.6953009047145825","0.6828336538337442","0.6828336538337442","0.6828336538337442","0.6912871210459068","0.6912871210459068","0.6912871210459068"
"36","0.7040253991198069","0.7040253991198069","0.7040253991198069","0.7007859788598789","0.7007859788598789","0.7007859788598789","0.6971335647819522","0.6971335647819522","0.6971335647819522","0.6981402372133242","0.6981402372133242","0.6981402372133242","0.6947201321580218","0.6947201321580218","0.6947201321580218","0.6939973929765239","0.6939973929765239","0.6939973929765239","0.6959333014983932","0.6959333014983932","0.6959333014983932","0.6963204832027671","0.6963204832027671","0.6963204832027671","0.69785630396345","0.69785630396345","0.69785630396345","0.6861505104345469","0.6861505104345469","0.6861505104345469","0.6938554263515868","0.6938554263515868","0.6938554263515868"
"37","0.7061161803234258","0.7061161803234258","0.7061161803234258","0.7032252235974342","0.7032252235974342","0.7032252235974342","0.6993534065536956","0.6993534065536956","0.6993534065536956","0.7003729850418802","0.7003729850418802","0.7003729850418802","0.697211001122827","0.697211001122827","0.697211001122827","0.6966044164526413","0.6966044164526413","0.6966044164526413","0.6986435734290103","0.6986435734290103","0.6986435734290103","0.698721009769885","0.698721009769885","0.698721009769885","0.7002052063033182","0.7002052063033182","0.7002052063033182","0.689222151955913","0.689222151955913","0.689222151955913","0.6965011679981415","0.6965011679981415","0.6965011679981415"
"38","0.707768155595421","0.707768155595421","0.707768155595421","0.7053160048010532","0.7053160048010532","0.7053160048010532","0.7016635907231263","0.7016635907231263","0.7016635907231263","0.7027735116089981","0.7027735116089981","0.7027735116089981","0.6996244337467573","0.6996244337467573","0.6996244337467573","0.6990307551333841","0.6990307551333841","0.6990307551333841","0.7007085425190042","0.7007085425190042","0.7007085425190042","0.7008505091439412","0.7008505091439412","0.7008505091439412","0.7024121420182492","0.7024121420182492","0.7024121420182492","0.6920614844546545","0.6920614844546545","0.6920614844546545","0.6986693855426351","0.6986693855426351","0.6986693855426351"
"39","0.7096911580604778","0.7096911580604778","0.7096911580604778","0.7075616586864215","0.7075616586864215","0.7075616586864215","0.7039737748925571","0.7039737748925571","0.7039737748925571","0.704696514074055","0.704696514074055","0.704696514074055","0.7020636784843127","0.7020636784843127","0.7020636784843127","0.7014183756436896","0.7014183756436896","0.7014183756436896","0.7028509479498729","0.7028509479498729","0.7028509479498729","0.7028767600634978","0.7028767600634978","0.7028767600634978","0.7043480505401185","0.7043480505401185","0.7043480505401185","0.6948750048397713","0.6948750048397713","0.6948750048397713","0.7009279454848161","0.7009279454848161","0.7009279454848161"
"40","0.7115238181278474","0.7115238181278474","0.7115238181278474","0.7092523521288541","0.7092523521288541","0.7092523521288541","0.7062581469483629","0.7062581469483629","0.7062581469483629","0.7064259256869249","0.7064259256869249","0.7064259256869249","0.7041802718015565","0.7041802718015565","0.7041802718015565","0.7040899294038693","0.7040899294038693","0.7040899294038693","0.7050836957784288","0.7050836957784288","0.7050836957784288","0.7051224139488662","0.7051224139488662","0.7051224139488662","0.7065291741414246","0.7065291741414246","0.7065291741414246","0.6972755314068892","0.6972755314068892","0.6972755314068892","0.7031735993701844","0.7031735993701844","0.7031735993701844"
"41","0.7132145115702799","0.7132145115702799","0.7132145115702799","0.7109043274008492","0.7109043274008492","0.7109043274008492","0.7081940554702322","0.7081940554702322","0.7081940554702322","0.7081682433566072","0.7081682433566072","0.7081682433566072","0.7057806228463017","0.7057806228463017","0.7057806228463017","0.7060387439825511","0.7060387439825511","0.7060387439825511","0.707380973891047","0.707380973891047","0.707380973891047","0.7071228527547978","0.7071228527547978","0.7071228527547978","0.7084650826632939","0.7084650826632939","0.7084650826632939","0.6994050307809455","0.6994050307809455","0.6994050307809455","0.7051611321193035","0.7051611321193035","0.7051611321193035"
"42","0.7150213595240247","0.7150213595240247","0.7150213595240247","0.712853141979531","0.712853141979531","0.712853141979531","0.7103751790715382","0.7103751790715382","0.7103751790715382","0.710142870048914","0.710142870048914","0.710142870048914","0.707910122220358","0.707910122220358","0.707910122220358","0.7081166191293574","0.7081166191293574","0.7081166191293574","0.7096008156627905","0.7096008156627905","0.7096008156627905","0.7088135461972304","0.7088135461972304","0.7088135461972304","0.7102590245602262","0.7102590245602262","0.7102590245602262","0.7016635907231263","0.7016635907231263","0.7016635907231263","0.7069292619026109","0.7069292619026109","0.7069292619026109"
"43","0.7163764954893331","0.7163764954893331","0.7163764954893331","0.7144534930242763","0.7144534930242763","0.7144534930242763","0.7121433088548456","0.7121433088548456","0.7121433088548456","0.7119239058890338","0.7119239058890338","0.7119239058890338","0.7097298762309152","0.7097298762309152","0.7097298762309152","0.7097427822877276","0.7097427822877276","0.7097427822877276","0.7114721939005976","0.7114721939005976","0.7114721939005976","0.7106978304918499","0.7106978304918499","0.7106978304918499","0.7122594633661578","0.7122594633661578","0.7122594633661578","0.7038834324948698","0.7038834324948698","0.7038834324948698","0.7089555128221674","0.7089555128221674","0.7089555128221674"
"44","0.7178994101932037","0.7178994101932037","0.7178994101932037","0.7161829046371462","0.7161829046371462","0.7161829046371462","0.7139630628654028","0.7139630628654028","0.7139630628654028","0.7137307538427784","0.7137307538427784","0.7137307538427784","0.7118335634913465","0.7118335634913465","0.7118335634913465","0.7114721939005976","0.7114721939005976","0.7114721939005976","0.7131628873430301","0.7131628873430301","0.7131628873430301","0.7120529664571583","0.7120529664571583","0.7120529664571583","0.7139888749790276","0.7139888749790276","0.7139888749790276","0.7053934411419279","0.7053934411419279","0.7053934411419279","0.7107494547190997","0.7107494547190997","0.7107494547190997"
"45","0.7192416401016998","0.7192416401016998","0.7192416401016998","0.7178090677955165","0.7178090677955165","0.7178090677955165","0.7155763199669605","0.7155763199669605","0.7155763199669605","0.7155246957397107","0.7155246957397107","0.7155246957397107","0.7134210084792794","0.7134210084792794","0.7134210084792794","0.7133693842520294","0.7133693842520294","0.7133693842520294","0.7148406747286502","0.7148406747286502","0.7148406747286502","0.7138340022972781","0.7138340022972781","0.7138340022972781","0.715395635171586","0.715395635171586","0.715395635171586","0.7074584102319218","0.7074584102319218","0.7074584102319218","0.712491772388782","0.712491772388782","0.712491772388782"
"46","0.7206871184646955","0.7206871184646955","0.7206871184646955","0.7192158279880748","0.7192158279880748","0.7192158279880748","0.7170734225572061","0.7170734225572061","0.7170734225572061","0.7168927377618316","0.7168927377618316","0.7168927377618316","0.7151762322057742","0.7151762322057742","0.7151762322057742","0.715060077694462","0.715060077694462","0.715060077694462","0.7163248712620833","0.7163248712620833","0.7163248712620833","0.7150471716376495","0.7150471716376495","0.7150471716376495","0.7168540195913943","0.7168540195913943","0.7168540195913943","0.7093426945265413","0.7093426945265413","0.7093426945265413","0.7145309293651511","0.7145309293651511","0.7145309293651511"
"47","0.7219648180891293","0.7219648180891293","0.7219648180891293","0.7204548094420712","0.7204548094420712","0.7204548094420712","0.7183382161248274","0.7183382161248274","0.7183382161248274","0.7180026586477034","0.7180026586477034","0.7180026586477034","0.7168153014209568","0.7168153014209568","0.7168153014209568","0.7162087167507711","0.7162087167507711","0.7162087167507711","0.7178865041363912","0.7178865041363912","0.7178865041363912","0.7164410257733954","0.7164410257733954","0.7164410257733954","0.7185318069770144","0.7185318069770144","0.7185318069770144","0.7112527909347857","0.7112527909347857","0.7112527909347857","0.7163248712620833","0.7163248712620833","0.7163248712620833"
"48","0.7230360208045635","0.7230360208045635","0.7230360208045635","0.7218486635778171","0.7218486635778171","0.7218486635778171","0.719809506601448","0.719809506601448","0.719809506601448","0.7192674522153246","0.7192674522153246","0.7192674522153246","0.7180800949885782","0.7180800949885782","0.7180800949885782","0.717434792147955","0.717434792147955","0.717434792147955","0.7197062581469483","0.7197062581469483","0.7197062581469483","0.7178735980795787","0.7178735980795787","0.7178735980795787","0.7202354064762593","0.7202354064762593","0.7202354064762593","0.7130080146612805","0.7130080146612805","0.7130080146612805","0.7178606920227663","0.7178606920227663","0.7178606920227663"
"49","0.7240943174631854","0.7240943174631854","0.7240943174631854","0.7234232025089374","0.7234232025089374","0.7234232025089374","0.7212420789076314","0.7212420789076314","0.7212420789076314","0.7206096821238207","0.7206096821238207","0.7206096821238207","0.7194223248970743","0.7194223248970743","0.7194223248970743","0.7190093310790754","0.7190093310790754","0.7190093310790754","0.7212678910212563","0.7212678910212563","0.7212678910212563","0.7192287340448873","0.7192287340448873","0.7192287340448873","0.7216808848392551","0.7216808848392551","0.7216808848392551","0.714866486842275","0.714866486842275","0.714866486842275","0.7192029219312623","0.7192029219312623","0.7192029219312623"
"50","0.7253074868035569","0.7253074868035569","0.7253074868035569","0.7247396203038086","0.7247396203038086","0.7247396203038086","0.7227908057251268","0.7227908057251268","0.7227908057251268","0.7216808848392551","0.7216808848392551","0.7216808848392551","0.7208807093168824","0.7208807093168824","0.7208807093168824","0.7203902791580089","0.7203902791580089","0.7203902791580089","0.7225068724752526","0.7225068724752526","0.7225068724752526","0.7207645548055702","0.7207645548055702","0.7207645548055702","0.7229973026341262","0.7229973026341262","0.7229973026341262","0.7165442742278951","0.7165442742278951","0.7165442742278951","0.7206613063510705","0.7206613063510705","0.7206613063510705"
"51","0.726817495450615","0.726817495450615","0.726817495450615","0.7260044138714299","0.7260044138714299","0.7260044138714299","0.7241588477472478","0.7241588477472478","0.7241588477472478","0.7228940541796265","0.7228940541796265","0.7228940541796265","0.7222616573958158","0.7222616573958158","0.7222616573958158","0.7217841332937548","0.7217841332937548","0.7217841332937548","0.7235135449066247","0.7235135449066247","0.7235135449066247","0.7217841332937548","0.7217841332937548","0.7217841332937548","0.7239910690086858","0.7239910690086858","0.7239910690086858","0.7180671889317657","0.7180671889317657","0.7180671889317657","0.7217196030096924","0.7217196030096924","0.7217196030096924"
"52","0.7279532284501117","0.7279532284501117","0.7279532284501117","0.7271917710981763","0.7271917710981763","0.7271917710981763","0.72511389595137","0.72511389595137","0.72511389595137","0.7241072235199979","0.7241072235199979","0.7241072235199979","0.7236296994179369","0.7236296994179369","0.7236296994179369","0.7231005510886259","0.7231005510886259","0.7231005510886259","0.7247267142469961","0.7247267142469961","0.7247267142469961","0.7231779874295007","0.7231779874295007","0.7231779874295007","0.7251526141218073","0.7251526141218073","0.7251526141218073","0.7197707884310107","0.7197707884310107","0.7197707884310107","0.722906960236439","0.722906960236439","0.722906960236439"
"53","0.7288566524269839","0.7288566524269839","0.7288566524269839","0.7282242556431734","0.7282242556431734","0.7282242556431734","0.7261721926099919","0.7261721926099919","0.7261721926099919","0.7251655201786198","0.7251655201786198","0.7251655201786198","0.7248557748151208","0.7248557748151208","0.7248557748151208","0.7240555992927481","0.7240555992927481","0.7240555992927481","0.7260818502123046","0.7260818502123046","0.7260818502123046","0.7241717538040603","0.7241717538040603","0.7241717538040603","0.7262625350076791","0.7262625350076791","0.7262625350076791","0.7210355819986319","0.7210355819986319","0.7210355819986319","0.7242620962017475","0.7242620962017475","0.7242620962017475"
"54","0.7299407611992308","0.7299407611992308","0.7299407611992308","0.7293728946994825","0.7293728946994825","0.7293728946994825","0.7272692074390511","0.7272692074390511","0.7272692074390511","0.7265851864279906","0.7265851864279906","0.7265851864279906","0.7260302259850547","0.7260302259850547","0.7260302259850547","0.7251913322922448","0.7251913322922448","0.7251913322922448","0.7272563013822387","0.7272563013822387","0.7272563013822387","0.7253591110308067","0.7253591110308067","0.7253591110308067","0.7273724558935508","0.7273724558935508","0.7273724558935508","0.7223907179639405","0.7223907179639405","0.7223907179639405","0.7256301382238685","0.7256301382238685","0.7256301382238685"
"55","0.7310764941987274","0.7310764941987274","0.7310764941987274","0.730366661074042","0.730366661074042","0.730366661074042","0.7282887859272357","0.7282887859272357","0.7282887859272357","0.7278370739387995","0.7278370739387995","0.7278370739387995","0.7269594620755521","0.7269594620755521","0.7269594620755521","0.7264948440303034","0.7264948440303034","0.7264948440303034","0.7284436586089852","0.7284436586089852","0.7284436586089852","0.7263915955758037","0.7263915955758037","0.7263915955758037","0.7285081888930475","0.7285081888930475","0.7285081888930475","0.7236942297019991","0.7236942297019991","0.7236942297019991","0.7269207439051146","0.7269207439051146","0.7269207439051146"
"56","0.7320831666300995","0.7320831666300995","0.7320831666300995","0.7314120516758514","0.7314120516758514","0.7314120516758514","0.7292825523017953","0.7292825523017953","0.7292825523017953","0.7288437463701716","0.7288437463701716","0.7288437463701716","0.7279403223932992","0.7279403223932992","0.7279403223932992","0.7277209194274873","0.7277209194274873","0.7277209194274873","0.729527767381232","0.729527767381232","0.729527767381232","0.7274240801208007","0.7274240801208007","0.7274240801208007","0.729192209904108","0.729192209904108","0.729192209904108","0.7248041505878708","0.7248041505878708","0.7248041505878708","0.7279790405637365","0.7279790405637365","0.7279790405637365"
"57","0.7332834299136585","0.7332834299136585","0.7332834299136585","0.7324574422776609","0.7324574422776609","0.7324574422776609","0.7301601641650427","0.7301601641650427","0.7301601641650427","0.7298375127447311","0.7298375127447311","0.7298375127447311","0.7292825523017953","0.7292825523017953","0.7292825523017953","0.7289211827110463","0.7289211827110463","0.7289211827110463","0.730728030664791","0.730728030664791","0.730728030664791","0.7286501555179846","0.7286501555179846","0.7286501555179846","0.73019888233548","0.73019888233548","0.73019888233548","0.7261334744395544","0.7261334744395544","0.7261334744395544","0.7288566524269839","0.7288566524269839","0.7288566524269839"
"58","0.7343546326290928","0.7343546326290928","0.7343546326290928","0.7335028328794704","0.7335028328794704","0.7335028328794704","0.7313733335054141","0.7313733335054141","0.7313733335054141","0.7307796548920409","0.7307796548920409","0.7307796548920409","0.7302117883922925","0.7302117883922925","0.7302117883922925","0.729889136971981","0.729889136971981","0.729889136971981","0.7318895757779126","0.7318895757779126","0.7318895757779126","0.7296052037221068","0.7296052037221068","0.7296052037221068","0.7311539305396022","0.7311539305396022","0.7311539305396022","0.7272950195526761","0.7272950195526761","0.7272950195526761","0.7297858885174813","0.7297858885174813","0.7297858885174813"
"59","0.7350902778674032","0.7350902778674032","0.7350902778674032","0.7344062568563426","0.7344062568563426","0.7344062568563426","0.7322122271982241","0.7322122271982241","0.7322122271982241","0.7317476091529755","0.7317476091529755","0.7317476091529755","0.7311023063123524","0.7311023063123524","0.7311023063123524","0.7310506820851025","0.7310506820851025","0.7310506820851025","0.732960778493347","0.732960778493347","0.732960778493347","0.7308183730624782","0.7308183730624782","0.7308183730624782","0.7319670121187873","0.7319670121187873","0.7319670121187873","0.7283145980408606","0.7283145980408606","0.7283145980408606","0.7307409367216035","0.7307409367216035","0.7307409367216035"
"60","0.735838829162526","0.735838829162526","0.735838829162526","0.7351935263219028","0.7351935263219028","0.7351935263219028","0.732909154266097","0.732909154266097","0.732909154266097","0.7324703483344733","0.7324703483344733","0.7324703483344733","0.7321606029709743","0.7321606029709743","0.7321606029709743","0.7322509453686615","0.7322509453686615","0.7322509453686615","0.7340965114928436","0.7340965114928436","0.7340965114928436","0.7315540183007886","0.7315540183007886","0.7315540183007886","0.7326639391866603","0.7326639391866603","0.7326639391866603","0.7292309280745454","0.7292309280745454","0.7292309280745454","0.7314507698462889","0.7314507698462889","0.7314507698462889"
"61","0.7366390046848986","0.7366390046848986","0.7366390046848986","0.7361614805828375","0.7361614805828375","0.7361614805828375","0.7338512964134069","0.7338512964134069","0.7338512964134069","0.7331672754023463","0.7331672754023463","0.7331672754023463","0.733076933004659","0.733076933004659","0.733076933004659","0.7329220603229095","0.7329220603229095","0.7329220603229095","0.7351806202650905","0.7351806202650905","0.7351806202650905","0.7325348786185357","0.7325348786185357","0.7325348786185357","0.7335286449930952","0.7335286449930952","0.7335286449930952","0.7302634126195423","0.7302634126195423","0.7302634126195423","0.7324187241072235","0.7324187241072235","0.7324187241072235"
